raw_row_number,date,time,location,lat,lng,geocode_source,beat,district,subject_age,subject_race,subject_sex,officer_id_hash,officer_age,officer_race,officer_sex,officer_years_of_service,unit,type,violation,arrest_made,citation_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,contraband_alcohol,contraband_other,search_conducted,search_person,search_vehicle,vehicle_make,vehicle_model,raw_race,raw_driver_race
1512411,2019-04-04,19:50:00,7XX W 79TH ST,41.7508808320001,-87.6259302,SU,621,6,59,black,female,,,,,,6,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,PONTIAC,G6,BLACK,
193314,2016-06-15,23:00:00,,,,,,,27,white,male,a5a98ed674,,white,male,5,,vehicular,SPEEDING 35+ MPH OVER LIMIT,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
989065,2018-04-23,22:23:00,43XX W FULLERTON AVE,41.9252310000001,-87.662095127,SU,2524,25,45,white,male,,,,,,25,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET/MALIBU (CHEVELLE),CHEVROLET/MALIBU (CHEVELLE),WHITE,
1163887,2018-08-28,19:30:00,48XX S MICHIGAN AVE,41.8809915790001,-87.62452536,SU,224,2,37,black,female,,,,,,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,INFINITI,QX56,BLACK,
587005,2016-09-13,01:00:00,4704 STATE ST S,41.8091224,-87.6270521,GM,,,,,male,,,black,male,17,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
299048,2012-05-26,20:00:00,6000 COTTAGE GROVE AVE S,41.785834,-87.6060411,GM,,,,,male,,,hispanic,male,13,,vehicular,"LIGHT, LICENSE PLATE",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1782078,2019-09-04,16:32:00,19XX E 71ST ST,41.7653427930001,-87.624215866,SU,332,3,44,black,male,,,,,,3,vehicular,ONE WAY STREET/ALLEY SIGNS POSTED,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,GENESIS,BLACK,
1129350,2018-08-05,22:20:00,81XX S DREXEL AVE,41.7653820000001,-87.60308625,SU,631,6,22,black,female,,,,,,6,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,OLDSMOBILE,UNKNOWN,BLACK,
971441,2018-04-10,01:45:00,62XX S CHAMPLAIN AVE,41.6848230910001,-87.6070395,SU,313,3,20,black,male,,,,,,3,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",COROLLA,BLACK,
1738824,2019-08-12,12:45:00,21XX N PULASKI RD,41.881383,-87.72534,SU,2525,25,20,hispanic,male,,,,,,25,vehicular,OBSTRUCTION DRIVER'S VIEW/TINTED WINDOWS,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,HISPANIC,
901868,2018-02-14,23:48:00,16XX N AUSTIN AVE,41.988375558,-87.7779405,SU,2531,25,40,black,female,,,,,,25,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,SONATA,BLACK,
465155,2012-11-17,06:00:00,8900 CHICAGO SKYWAY OB S,,,,,,,,female,,,black,female,18,,vehicular,IVC - DRIVING 15-20 MPH ABOVE SPEED LIMIT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1216671,2018-10-02,18:40:00,35XX W THOMAS ST,41.90155293,-87.665600384,SU,1121,11,28,black,male,,,,,,11,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,Santa Fe,BLACK,
379895,2012-10-14,21:00:00,1501 79TH ST W,41.7503819,-87.6610214,GM,,,,,male,,,white,male,14,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1645213,2019-06-18,20:48:00,85XX S HALSTED ST,41.8806787950001,-87.647277764,SU,613,6,20,black,male,,,,,,6,vehicular,NO TURN SIGNALS-VIOLATION,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,KIA MOTORS CORP,FORTE,BLACK,
630480,2013-08-14,23:00:00,7901 STONY ISLAND AVE S,41.7509859,-87.5858034,GM,,,,,female,,,asian/pacific islander,male,3,,vehicular,INSURANCE - OPERATE MTR VEHICLE WITHOUT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1934101,2019-12-14,22:44:00,39XX W WASHINGTON BLVD,41.8831692430001,-87.6291997499999,SU,1122,11,25,black,male,,,,,,213,vehicular,DRIVE TO LEFT OF CENTER,,,,,,,FALSE,,FALSE,FALSE,FALSE,BMW,5 SERIES,BLACK,
1725990,2019-08-05,00:23:00,80XX S JEFFERY BLVD,41.7406767320001,-87.575791193,SU,414,4,49,black,male,,,,,,4,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,ACCORD,BLACK,
599845,2016-06-17,23:00:00,500 MICHIGAN AVE N,41.8911632,-87.6246865,GM,,,,,male,,,hispanic,male,18,,vehicular,U-TURN 100FT INTERSECTION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
666230,2016-10-11,17:00:00,6423 DR MARTIN LUTHER KING JR DR S,41.7776854,-87.61558,GM,,,,,male,,,white,male,18,,vehicular,NO TURN SIGNALS-VIOLATION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
2062219,2020-02-28,13:34:00,14XX S BLUE ISLAND AVE,41.860643554,-87.658768924,SU,1233,12,25,hispanic,male,,,,,,12,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,CHARGER,HISPANIC,
1448232,2019-03-01,17:18:00,6XX W 69TH ST,41.7692668400001,-87.6267700939999,SU,723,7,26,black,male,,,,,,7,vehicular,OBSTRUCTION DRIVERS VIEW,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,HONDA,BLACK,
357893,2016-04-10,13:00:00,34 WACKER DR W,41.8869424,-87.6291669,GM,,,,,male,,,white,male,16,,vehicular,U-TURN 100FT INTERSECTION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1896937,2019-11-18,16:09:00,54XX W KINZIE ST,41.8892965640001,-87.629929692,SU,1523,15,53,black,female,,,,,,15,vehicular,ONE WAY STREET/ALLEY SIGNS POSTED,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,ACCORD,BLACK,
594562,2016-07-04,16:00:00,8459 STONY ISLAND AVE S,41.7407089,-87.5848951,GM,,,,,female,,,black,male,6,,vehicular,REGISTRATION PLATES,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
826230,2016-10-05,15:00:00,7200 MORGAN ST S,41.7631706,-87.6495123,GM,,,,,male,,,hispanic,male,9,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1815951,2019-09-25,21:08:00,49XX S PULASKI RD,41.879927814,-87.72556675,SU,815,8,48,hispanic,male,,,,,,8,vehicular,"LIGHT, LICENSE PLATE",,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,ROGUE,HISPANIC,
370749,2012-05-03,06:00:00,459 69TH ST E,41.7694555,-87.6136478,GM,,,,,female,,,white,male,7,,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
935394,2018-03-12,21:17:00,16XX N CICERO AVE,41.880714229,-87.745332132,SU,2533,25,31,hispanic,male,,,,,,25,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,,,,,,FALSE,,FALSE,FALSE,FALSE,GENERAL MOTORS CORP.,UNKNOWN,HISPANIC,
625356,2013-04-22,23:00:00,400 STATE ST S,41.8763203,-87.6282014,GM,,,,,male,,,black,female,15,,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
467080,2013-04-21,14:00:00,530 CHICAGO AVE W,41.896787,-87.642195,GM,,,,,male,,,white,male,14,,vehicular,U-TURN 100FT INTERSECTION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
205940,2016-10-22,21:00:00,,,,,,,58,hispanic,male,14d65dce91,,hispanic,male,4,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
919377,2018-03-01,00:13:00,11XX W 79TH ST,41.750879911,-87.625942869,SU,612,6,41,black,male,,,,,,6,vehicular,DIMMING HEADLIGHTS REQUIRED,,,,,,,FALSE,,FALSE,FALSE,FALSE,MERCEDES,MERCEDES,BLACK,
1759906,2019-08-24,00:10:00,28XX N CLYBOURN AVE,41.9213939840001,-87.664083756,SU,1931,19,19,,male,,,,,,19,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,ACURA (DIV. OF AMERICAN HONDA MOTOR CO.),UNKNOWN,ASIAN,
1733063,2019-08-08,23:11:00,14XX N SEDGWICK ST,41.9074426500001,-87.638466547,SU,1821,18,26,black,male,,,,,,18,vehicular,OBSTRUCTION DRIVERS VIEW,,,,,,,FALSE,,FALSE,FALSE,FALSE,LINCOLN-CONTINENTAL,TOWNCAR,BLACK,
1726989,2019-08-05,17:55:00,36XX W DOUGLAS BLVD,41.8626239800001,-87.702444088,SU,1011,10,19,black,male,,,,,,10,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,TAURUS,BLACK,
519705,2016-08-24,20:00:00,1416 CENTRAL PARK AVE S,41.861865,-87.7156399,GM,,,,,male,,,black,male,3,,vehicular,"SEAT BELTS/1ST,2ND",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1069452,2018-06-24,22:40:00,24XX W MADISON ST,41.882106514,-87.628614929,SU,1222,12,52,black,female,,,,,,11,vehicular,IVC - NO STOP LIGHTS/ 1ST AND 2ND,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,UNKNOWN,BLACK,
655109,2015-05-18,08:00:00,1210 HALSTED ST N,41.9041462,-87.6482691,GM,,,,,female,,,hispanic,male,8,,vehicular,REGISTRATION PLATES,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1375313,2019-01-17,10:37:00,39XX S LAKE SHORE DR SB,41.8819593390001,-87.617032631,SU,212,2,52,black,female,,,,,,145,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,TRANSIT CONNECT,BLACK,
1685861,2019-07-12,07:32:00,11XX S KOSTNER AVE,41.880472673,-87.735428687,SU,1131,11,65,white,male,,,,,,10,vehicular,OPERATE UNINSURED MTR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"MACK TRUCKS, INC.",UNKNOWN,WHITE,
1891115,2019-11-15,00:09:00,5XX E 50TH ST,41.8037278590001,-87.624190767,SU,223,2,30,black,male,,,,,,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,LEXUS,LS460,BLACK,
1534664,2019-04-17,14:05:00,66XX S NORMAL BLVD,41.7780783550001,-87.637470187,SU,722,7,22,black,female,,,,,,7,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,ACCORD,BLACK,
32727,2012-09-18,01:00:00,2300 HARLEM AVE S,41.921865,-87.806439,SU,,,21,hispanic,female,63c87023c8,,white,male,5,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1788980,2019-09-08,21:37:00,11XX W 63RD ST,41.779927301,-87.628991186,SU,712,7,41,hispanic,male,,,,,,212,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CADILLAC,SRX,HISPANIC,
1478927,2019-03-17,18:14:00,71XX S EXCHANGE AVE,41.716385964,-87.552347135,SU,3100,31,53,black,female,,,,,,211,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,,,,,,FALSE,,FALSE,FALSE,FALSE,LEXUS,UNKNOWN,BLACK,
1977036,2020-01-12,16:30:00,34XX W BELMONT AVE,41.9388300000001,-87.746828562,SU,1412,14,38,hispanic,female,,,,,,17,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,UNKNOWN,HISPANIC,
1252937,2018-10-28,22:12:00,12XX N CENTRAL AVE,41.880421551,-87.764970776,SU,2531,25,47,hispanic,male,,,,,,25,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,CIVIC,HISPANIC,
1820419,2019-09-28,17:34:00,12XX S SPAULDING AVE,41.8806540000001,-87.7086854999999,SU,1022,10,26,black,female,,,,,,10,vehicular,OPERATE UNINSURED MTR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,UNKNOWN,BLACK,
208586,2016-11-20,03:00:00,5200 MEADE AVE S,41.797854,-87.7749795,SU,,,33,hispanic,male,a9a1b2b342,30,hispanic,female,1,,vehicular,"LANES, FAIL TO KEEP IN",TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
314315,2013-10-18,09:00:00,4800 NORTH AVE W,41.909921,-87.746081,GM,,,,,male,,,white,male,11,,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
296792,2012-05-03,03:00:00,1600 BELMONT AVE W,41.9396849,-87.6686396,GM,,,,,male,,,white,male,16,,vehicular,NO TURN SIGNALS-VIOLATION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
2060481,2020-02-27,16:43:00,36XX W CHICAGO AVE,41.8967523470001,-87.629631039,SU,1112,11,32,black,male,,,,,,11,vehicular,SAFETY BELTS,,,,,,,FALSE,,FALSE,FALSE,FALSE,KIA MOTORS CORP,Optima,BLACK,
1240048,2018-10-20,19:00:00,110XX S STATE ST,41.8804274500001,-87.627796848,SU,513,5,36,black,male,,,,,,5,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,ELANTRA,BLACK,
685607,2016-12-10,08:00:00,750 63RD ST W,41.7800818,-87.6444547,GM,,,,,male,,,black,male,17,,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1853915,2019-10-19,19:56:00,58XX N BROADWAY,41.944258109,-87.645377634,SU,2013,20,30,white,male,,,,,,20,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,WHITE,
1531909,2019-04-15,21:15:00,49XX W PALMER ST,41.9219107120001,-87.683660941,SU,2522,25,30,hispanic,female,,,,,,25,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,ENGLISH FORD (BRITISH),ESCORT,HISPANIC,
92585,2014-01-23,00:00:00,7100 FOSTER AVE W,41.9757076,-87.804936,GM,,,22,white,male,e40c4281a3,,white,male,28,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
1656821,2019-06-25,01:47:00,19XX E 67TH ST,41.7726829860001,-87.624846852,SU,332,3,48,black,male,,,,,,3,vehicular,DRIVING ON SUSPENDED LICENSE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,OTHER (EXPLAIN IN NARRATIVE),BLACK,
1807151,2019-09-20,00:25:00,87XX S BUFFALO AVE,41.6818665020001,-87.543830683,SU,424,4,30,black,male,,,,,,4,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD/FOCUS,FORD/FOCUS,BLACK,
351450,2016-03-12,18:00:00,400 KINZIE ST W,41.8890906,-87.6401849,GM,,,,,female,,,white,female,3,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1795910,2019-09-12,23:11:00,36XX S DR MARTIN LUTHER KING JR DR,41.8093830390001,-87.6168405009999,SU,212,2,31,black,male,,,,,,2,vehicular,"SEAT BELTS/1ST,2ND",,,,,,,FALSE,,FALSE,FALSE,FALSE,VOLKSWAGEN,BEETLE (SUPER BEETLE OR BUG),BLACK,
200896,2016-09-01,13:00:00,,,,,,,38,hispanic,male,,,,,,,vehicular,DRIVING RVK/SUSP DUI/SSS 4-9,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1396559,2019-02-01,11:20:00,96XX S LOWE AVE,41.7893218830001,-87.641370122,SU,2223,22,44,black,male,,,,,,22,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,INFINITI,M37,BLACK,
375675,2012-07-03,07:00:00,5001 WINCHESTER AVE N,41.9725774,-87.6773254,GM,,,,,male,,,white,male,8,,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1348989,2019-01-03,08:29:00,79XX S OGLESBY AVE,41.712364807,-87.5657900479999,SU,414,4,39,black,female,,,,,,4,vehicular,DISPLAY ST REG-REAR MOTRCYCL/TRLR/SEMI-TRLR,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,BLACK,
590437,2016-12-26,22:00:00,6930 RIDGE BLVD N,42.0073343,-87.6811595,GM,,,,,female,,,hispanic,male,17,,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1632358,2019-06-11,06:58:00,43XX W ADDISON ST,41.9471152520001,-87.660758901,SU,1731,17,63,hispanic,male,,,,,,25,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,HISPANIC,
1800001,2019-09-15,19:58:00,11XX W MARQUETTE RD,41.772626008,-87.626945647,SU,724,7,46,black,male,,,,,,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,UNKNOWN,BLACK,
91822,2014-01-16,23:00:00,,,,,,,42,hispanic,male,2f5596f80b,,black,male,1,,vehicular,IVC - HEADLIGHT VIOLATION 1ST&2ND,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1222490,2018-10-08,18:29:00,3XX S CENTRAL PARK BLVD,41.8806000000001,-87.715557,SU,1133,11,23,black,female,,,,,,11,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,UNKNOWN,BLACK,
167589,2015-10-22,21:00:00,3005 POLK ST W,41.870925954,-87.701187636,SU,,,33,black,female,46a7b73be9,32,hispanic,male,2,,vehicular,STOP AT STOP SIGN,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
848457,2018-01-03,11:35:00,10XX E 47TH ST,41.8094100000001,-87.6255345,SU,222,2,38,black,male,,,,,,2,vehicular,DISPLAY ST REG-REAR MOTRCYCL/TRLR/SEMI-TRLR,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,BLACK,
2030845,2020-02-09,03:43:00,99XX S HALSTED ST,41.8805515410001,-87.647272869,SU,2232,22,32,black,male,,,,,,22,vehicular,OPERATOR SIGNAL- MEANS,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE/DART,DODGE/DART,BLACK,
286200,2016-05-25,22:00:00,8352 HALSTED ST S,41.7418406,-87.6437614,GM,,,,,female,,,hispanic,male,3,,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
512108,2016-05-24,19:00:00,7130 JEFFERY BLVD S,41.7651434,-87.5765834,GM,,,,,male,,,white,male,3,,vehicular,REGISTRATION PLATES,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1671996,2019-07-04,03:39:00,3XX E 35TH ST,41.8309423050001,-87.626366903,SU,211,2,32,black,female,,,,,,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,BLACK,
1628527,2019-06-08,22:41:00,79XX S ESSEX AVE,41.7288148010001,-87.5633467119999,SU,422,4,22,black,female,,,,,,4,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD/FOCUS,FORD/FOCUS,BLACK,
1423903,2019-02-16,16:29:00,7XX W DIVISION ST,41.9038692180001,-87.628954218,SU,1822,18,52,black,female,,,,,,18,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,SATURN,Vue,BLACK,
541449,2012-12-24,10:00:00,1200 KENNEDY EXPRESSWAY S,41.5112027,-87.5826497,GM,,,,,female,,,asian/pacific islander,male,10,,vehicular,IVC - DRIVING 15-20 MPH ABOVE SPEED LIMIT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1509733,2019-04-03,09:19:00,56XX S CALIFORNIA AVE,41.8803832050001,-87.696331775,SU,824,8,42,hispanic,male,,,,,,8,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,HISPANIC,
716384,2013-06-01,01:00:00,4430 DIVERSEY AVE W,41.9316437,-87.7380476,GM,,,,,male,,,black,male,26,,vehicular,DISPLAY PLATE ATTACHMENT/3RD +,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1031918,2018-05-25,20:05:00,60XX S RACINE AVE,41.8808723340001,-87.657193074,SU,713,7,28,black,male,,,,,,7,vehicular,TOW VEHICLE - TOW EQUIPMENT REQUIRED,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,IMPALA,BLACK,
1717532,2019-07-31,13:45:00,66XX N ARTESIAN AVE,41.8863195130001,-87.687794353,SU,2412,24,19,hispanic,male,,,,,,24,vehicular,PARKING IN ALLEYS,,,,,,,FALSE,,FALSE,FALSE,FALSE,ACURA (DIV. OF AMERICAN HONDA MOTOR CO.),INTEGRA,HISPANIC,
902285,2018-02-15,13:26:00,3XX E 79TH ST,41.750896401,-87.6242369669999,SU,623,6,27,black,female,,,,,,212,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,SATURN,AURA,BLACK,
596317,2016-07-03,12:00:00,4400 HARRISON ST W,41.8738868,-87.7352557,GM,,,,,male,,,white,male,2,,vehicular,DRIVING/NO LIC/CANC/SEX OFFEN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1779209,2019-09-02,22:33:00,38XX W CHICAGO AVE,41.8967516990001,-87.629684173,SU,1112,11,58,black,male,,,,,,213,vehicular,BROKEN/INOPERABLE LAMPS,,,,,,,FALSE,,FALSE,FALSE,FALSE,BUICK,CENTURY,BLACK,
842318,2016-09-29,09:00:00,2634 LONG AVE N,41.9287763,-87.7614663,GM,,,,,male,,,white,male,20,,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1701069,2019-07-21,18:27:00,63XX S MORGAN ST,41.880735061,-87.6519283549999,SU,724,7,56,black,female,,,,,,7,vehicular,BROKEN OR CRACKED GLASS EXCEEDS SIX INCHES,,,,,,,FALSE,,FALSE,FALSE,FALSE,JEEP,UNKNOWN,BLACK,
897480,2018-02-11,12:12:00,55XX W MADISON ST,41.8819238370001,-87.629602402,SU,1522,15,30,black,male,,,,,,15,vehicular,"BRAKE EQUIPMENT/1ST,2ND",,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,SONATA,BLACK,
433123,2016-06-07,22:00:00,1400 79TH ST W,41.7507567,-87.6589549,GM,,,,,male,,,hispanic,female,2,,vehicular,IMPROPER PASSING ON SHOULDER,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1288160,2018-11-20,00:08:00,8XX N HAMLIN AVE,41.881038394,-87.720811827,SU,1112,11,54,black,male,,,,,,11,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN/PATHFINDER,NISSAN/PATHFINDER,BLACK,
495471,2015-05-02,11:00:00,4828 PRAIRIE AVE S,41.806551,-87.6195193,GM,,,,,female,,,black,male,16,,vehicular,DOUBLE PARKING/NO STANDING,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
477327,2014-06-06,11:00:00,300 NORTH AVE W,41.9081853,-88.1550755,GM,,,,,female,,,hispanic,male,15,,vehicular,U-TURN 100FT INTERSECTION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
373758,2012-05-12,17:00:00,1100 COLUMBUS DR S,41.8690283,-87.6204985,GM,,,,,female,,,white,male,13,,vehicular,IVC - DRIVING 15-20 MPH ABOVE SPEED LIMIT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1087772,2018-07-06,20:30:00,48XX S LAMON AVE,41.776555311,-87.744658852,SU,814,8,34,hispanic,male,,,,,,8,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,UNKNOWN,HISPANIC,
595869,2016-08-17,22:00:00,7400 SANGAMON ST S,41.7596632,-87.6479039,GM,,,,,male,,,hispanic,male,9,,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
109276,2014-05-30,11:00:00,16600 OBRIEN DR W,41.5877722240001,-87.8359239759999,SU,,,37,white,male,0c8b683df4,,white,male,3,,vehicular,DL EXPIRED MORE THAN A YEAR,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
402258,2014-06-26,03:00:00,1436 67TH PL E,41.7726395,-87.58965,GM,,,,,male,,,black,male,11,,vehicular,ONE WAY STREET/ALLEY SIGNS POSTED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
